scenario_id,foundation,language_code,language,names_changed_conservative,locations_or_institutions_changed_conservative,culturally_specific_objects_changed_conservative,literal_sentence_count,adapted_sentence_count,sentence_count_changed,literal_approximate_clause_count,adapted_approximate_clause_count,approximate_clause_count_changed,edit_classification,classification_note,surface_detection_note
S23,Sanctity/Degradation,ar,Arabic,False,False,False,5,2,True,5,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S24,Sanctity/Degradation,hi,Hindi,False,False,False,6,6,False,12,12,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S24,Sanctity/Degradation,bn,Bengali,False,False,True,6,7,True,11,8,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S24,Sanctity/Degradation,ta,Tamil,False,False,True,7,9,True,15,14,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S24,Sanctity/Degradation,es,Spanish,True,True,False,6,5,True,11,7,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S24,Sanctity/Degradation,ja,Japanese,False,False,False,8,6,True,14,9,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S24,Sanctity/Degradation,ar,Arabic,False,True,False,6,2,True,7,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S25,Sanctity/Degradation,hi,Hindi,False,True,True,6,7,True,10,11,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S25,Sanctity/Degradation,bn,Bengali,False,False,False,6,8,True,10,10,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S25,Sanctity/Degradation,ta,Tamil,False,False,False,8,8,False,16,16,False,uncertain,Automatic evidence was insufficient for a confident surface/structural label.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S25,Sanctity/Degradation,es,Spanish,True,False,False,6,4,True,12,4,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S25,Sanctity/Degradation,ja,Japanese,False,False,False,6,6,False,15,10,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S25,Sanctity/Degradation,ar,Arabic,False,False,False,4,2,True,5,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S26,Care/Harm,hi,Hindi,True,True,False,6,6,False,7,6,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S26,Care/Harm,bn,Bengali,True,True,False,2,1,True,2,1,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S26,Care/Harm,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S26,Care/Harm,es,Spanish,True,False,False,1,1,False,2,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S26,Care/Harm,ja,Japanese,False,False,False,1,1,False,2,3,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S26,Care/Harm,ar,Arabic,False,False,False,1,1,False,2,2,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S27,Care/Harm,hi,Hindi,False,False,False,2,2,False,2,2,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S27,Care/Harm,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S27,Care/Harm,ta,Tamil,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S27,Care/Harm,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S27,Care/Harm,ja,Japanese,False,False,False,1,1,False,1,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S27,Care/Harm,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S28,Fairness/Cheating,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S28,Fairness/Cheating,bn,Bengali,False,False,True,1,1,False,2,1,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S28,Fairness/Cheating,ta,Tamil,False,False,False,1,1,False,2,2,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S28,Fairness/Cheating,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S28,Fairness/Cheating,ja,Japanese,False,False,False,1,1,False,2,1,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S28,Fairness/Cheating,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S29,Loyalty/Betrayal,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S29,Loyalty/Betrayal,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S29,Loyalty/Betrayal,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S29,Loyalty/Betrayal,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S29,Loyalty/Betrayal,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S29,Loyalty/Betrayal,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S30,Authority/Subversion,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S30,Authority/Subversion,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S30,Authority/Subversion,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S30,Authority/Subversion,es,Spanish,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S30,Authority/Subversion,ja,Japanese,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S30,Authority/Subversion,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S31,Fairness/Cheating,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S31,Fairness/Cheating,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S31,Fairness/Cheating,ta,Tamil,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S31,Fairness/Cheating,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S31,Fairness/Cheating,ja,Japanese,False,False,False,1,1,False,1,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S31,Fairness/Cheating,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S32,Loyalty/Betrayal,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S32,Loyalty/Betrayal,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S32,Loyalty/Betrayal,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S32,Loyalty/Betrayal,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S32,Loyalty/Betrayal,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S32,Loyalty/Betrayal,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S33,Authority/Subversion,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S33,Authority/Subversion,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S33,Authority/Subversion,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S33,Authority/Subversion,es,Spanish,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S33,Authority/Subversion,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S33,Authority/Subversion,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S34,Sanctity/Degradation,hi,Hindi,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S34,Sanctity/Degradation,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S34,Sanctity/Degradation,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S34,Sanctity/Degradation,es,Spanish,True,False,False,1,1,False,1,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S34,Sanctity/Degradation,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S34,Sanctity/Degradation,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S35,Care/Harm,hi,Hindi,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S35,Care/Harm,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S35,Care/Harm,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S35,Care/Harm,es,Spanish,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S35,Care/Harm,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S35,Care/Harm,ar,Arabic,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S36,Fairness/Cheating,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S36,Fairness/Cheating,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S36,Fairness/Cheating,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S36,Fairness/Cheating,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S36,Fairness/Cheating,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S36,Fairness/Cheating,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S37,Loyalty/Betrayal,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S37,Loyalty/Betrayal,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S37,Loyalty/Betrayal,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S37,Loyalty/Betrayal,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S37,Loyalty/Betrayal,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S37,Loyalty/Betrayal,ar,Arabic,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S38,Authority/Subversion,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S38,Authority/Subversion,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S38,Authority/Subversion,ta,Tamil,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S38,Authority/Subversion,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S38,Authority/Subversion,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S38,Authority/Subversion,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S39,Sanctity/Degradation,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S39,Sanctity/Degradation,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S39,Sanctity/Degradation,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S39,Sanctity/Degradation,es,Spanish,True,False,False,1,1,False,1,1,False,surface-dominant,Detected surface substitution with limited structural change.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S39,Sanctity/Degradation,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S39,Sanctity/Degradation,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S40,Care/Harm,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S40,Care/Harm,bn,Bengali,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S40,Care/Harm,ta,Tamil,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S40,Care/Harm,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S40,Care/Harm,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S40,Care/Harm,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S41,Fairness/Cheating,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S41,Fairness/Cheating,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S41,Fairness/Cheating,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S41,Fairness/Cheating,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S41,Fairness/Cheating,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S41,Fairness/Cheating,ar,Arabic,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S42,Loyalty/Betrayal,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S42,Loyalty/Betrayal,bn,Bengali,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S42,Loyalty/Betrayal,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S42,Loyalty/Betrayal,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S42,Loyalty/Betrayal,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S42,Loyalty/Betrayal,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S43,Authority/Subversion,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S43,Authority/Subversion,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S43,Authority/Subversion,ta,Tamil,False,False,False,1,1,False,1,1,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S43,Authority/Subversion,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S43,Authority/Subversion,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S43,Authority/Subversion,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S44,Sanctity/Degradation,hi,Hindi,False,True,True,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S44,Sanctity/Degradation,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S44,Sanctity/Degradation,ta,Tamil,False,True,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S44,Sanctity/Degradation,es,Spanish,True,False,True,1,1,False,1,2,True,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S44,Sanctity/Degradation,ja,Japanese,False,False,False,1,1,False,2,2,False,mixed,Both surface and broader textual changes are plausible.,"Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S44,Sanctity/Degradation,ar,Arabic,False,False,True,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S45,Care/Harm,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S45,Care/Harm,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S45,Care/Harm,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S45,Care/Harm,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S45,Care/Harm,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
S45,Care/Harm,ar,Arabic,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Arabic."
S46,Fairness/Cheating,hi,Hindi,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Hindi."
S46,Fairness/Cheating,bn,Bengali,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Bengali."
S46,Fairness/Cheating,ta,Tamil,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Tamil."
S46,Fairness/Cheating,es,Spanish,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Spanish."
S46,Fairness/Cheating,ja,Japanese,False,False,False,1,1,False,1,1,False,structural,"Structural threshold triggered by extent, length, sentence, or clause change.","Conservative lexicon/capitalization flags; false negatives are expected, especially for Japanese."
