analysis_version,effect_type,language,model_key,mft_foundation,mean_diff,median_diff,sd_diff,se_diff,t_statistic,ci_lower,ci_upper,p_value_ttest,cohens_d,n,positive_n,negative_n,zero_n,nonzero_n,tied_absolute_rank_groups,w_plus,w_minus,w_statistic,p_value_wilcoxon,wilcoxon_method,wilcoxon_exact,wilcoxon_iterations,wilcoxon_seed,q_t_primary_105,q_w_primary_105,q_t_effect_35,q_w_effect_35,primary_correction_family,supplementary_correction_family,t_primary_q_lt_05,t_primary_q_lt_10,t_primary_suggestive_05_to_10,wilcoxon_primary_q_lt_05,wilcoxon_primary_q_lt_10,wilcoxon_primary_suggestive_05_to_10,wilcoxon_effect_q_lt_05,wilcoxon_effect_q_lt_10,wilcoxon_effect_suggestive_05_to_10
v1_original_intended,reasoning,bn,pooled_primary_models,Fairness/Cheating,0.1,0,0.5477225575051661,0.09999999999999999,1.0000000000000002,-0.10452296421322776,0.3045229642132278,0.3255819880161952,0.18257418583505539,30,6,3,21,9,1,30,15,15,0.5078125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.4748070658569513,0.7509903169014085,0.5179713445712196,0.7875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,ta,pooled_primary_models,Fairness/Cheating,0.1,0,0.547722557505166,0.09999999999999998,1.0000000000000002,-0.10452296421322774,0.3045229642132278,0.3255819880161952,0.18257418583505544,30,4,2,24,6,1,15,6,6,0.53125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.4748070658569513,0.7538006756756757,0.5179713445712196,0.7875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,es,pooled_primary_models,Fairness/Cheating,-0.16666666666666666,0,0.5306686305052324,0.09688639316269664,-1.7202277969703277,-0.36482158988229585,0.03148825654896256,0.0960470169481471,-0.3140691894826885,30,2,7,21,9,1,10,35,10,0.1796875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.24597406779403524,0.4287997159090909,0.2585881225527037,0.48377403846153844,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,ja,pooled_primary_models,Fairness/Cheating,0.3333333333333333,0,0.5466722735905339,0.09980824526939037,3.339737437860371,0.1292025515791674,0.5374641150874993,0.002316228855839375,0.6097498436202111,30,9,0,21,9,1,45,0,0,0.00390625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.027981386907143618,0.045572916666666664,0.027981386907143618,0.045572916666666664,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,true,true,false,true,true,false
v1_original_intended,reasoning,ar,pooled_primary_models,Fairness/Cheating,0.4,0,0.7239737088005909,0.13217891045025335,3.0262013708347477,0.12966377428239395,0.6703362257176061,0.005150605210149317,0.5525062514530825,30,12,2,16,14,2,92,13,13,0.0096435546875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.03862953907611988,0.06328582763671875,0.045067795588806525,0.084381103515625,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,false,true,true,false,true,true
v1_original_intended,reasoning,all,pooled_primary_models,Fairness/Cheating,0.1388888888888889,0,0.6050429495709991,0.04509723881825771,3.079764804417681,0.0498982624776059,0.2278795153001719,0.0023984045920408814,0.22955211524630928,180,37,17,126,54,2,1060,425,425,0.0021401399353733197,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.027981386907143618,0.03662109375,0.027981386907143618,0.037452448869033095,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,true,true,false,true,true,false
v1_original_intended,language,hi,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.4560451819471489,0.08776593618660608,1.6879914302191077,-0.03225731739345822,0.3285536136897545,0.10337436804392897,0.32485410220892774,27,5,1,21,6,1,17.5,3.5,3.5,0.21875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2584359201098224,0.48653738839285715,0.2584359201098224,0.546875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,language,bn,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.6015175490568515,0.11576210629008571,1.279763757726617,-0.08980426921040952,0.3861005655067058,0.21193033422528473,0.24629065000752978,27,7,3,17,10,1,38.5,16.5,16.5,0.34375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.39736937667240885,0.5949746408770161,0.4120867609936092,0.5855305989583334,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,language,ta,pooled_primary_models,Sanctity/Degradation,-0.14814814814814814,0,0.5337605126836238,0.10272225856022761,-1.4422205101855956,-0.35929677462256415,0.0630004783262679,0.16117896000788834,-0.27755546659548436,27,2,6,19,8,1,9,27,9,0.2890625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.3384758160165655,0.5419921875,0.3714259811523585,0.5620659722222222,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,language,es,pooled_primary_models,Sanctity/Degradation,-0.07407407407407407,0,0.6751595780557778,0.12993452137881914,-0.570087712549569,-0.34115830786418744,0.1930101597160393,0.5735119825115529,-0.10971343143406388,27,3,6,18,9,1,18,27,18,0.78125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.7084559783966242,0.9321732954545454,0.7434414588112722,0.9428879310344828,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,language,ja,pooled_primary_models,Sanctity/Degradation,0.037037037037037035,0,0.5871365639519862,0.11299448441625039,0.32777738867854445,-0.19522645208482062,0.26930052615889466,0.7457048469582328,0.06308078786261008,27,5,4,18,9,1,25,20,20,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.841924827210908,1,0.841924827210908,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,language,ar,pooled_primary_models,Sanctity/Degradation,0.18518518518518517,0,0.6814598039411163,0.13114700041577101,1.4120428572372885,-0.08439133495911993,0.4547617053294903,0.16979473424107816,0.27174777457774557,27,7,3,17,10,1,40,15,15,0.2734375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.34285475183294634,0.5419921875,0.3714259811523585,0.5620659722222222,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,language,all,pooled_primary_models,Sanctity/Degradation,0.04938271604938271,0,0.5981593831494417,0.04699583956170362,1.0507891019702973,-0.043425048195690805,0.14219048029445625,0.2949301222729308,0.08255778884445776,162,29,23,110,52,2,791.5,586.5,586.5,0.28549929574167976,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.4622039229650408,0.5419921875,0.4558147832226733,0.5620659722222222,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,framing,hi,pooled_primary_models,Sanctity/Degradation,0,0,0.6201736729460423,0.11935247900657214,0,-0.24533253417299514,0.24533253417299514,1,0,27,3,4,20,7,1,14,14,14,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,1,1,1,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,framing,bn,pooled_primary_models,Sanctity/Degradation,-0.2222222222222222,0,0.6979824404521129,0.13432678329488643,-1.654340383737022,-0.49833487968304113,0.05389043523859671,0.11008258417296823,-0.31837795529394614,27,4,10,13,14,1,30,75,30,0.1795654296875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.26880631018980616,0.4287997159090909,0.24080565287836803,0.341796875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,framing,ta,pooled_primary_models,Sanctity/Degradation,-0.18518518518518517,0,0.622466374565235,0.11979370963890962,-1.5458673560021057,-0.4314246819121809,0.06105431154181057,0.13422300794048958,-0.29750231137309024,27,3,8,16,11,1,18,48,18,0.2265625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.30337814486999404,0.48653738839285715,0.25015390892788986,0.37841796875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,framing,es,pooled_primary_models,Sanctity/Degradation,-0.48148148148148145,0,0.8024179982245188,0.1544254157591755,-3.117890142075743,-0.7989074696491067,-0.16405549331385622,0.004412390207288341,-0.6000382376103702,27,2,12,13,14,2,12,93,12,0.0081787109375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.03862953907611988,0.06328582763671875,0.03088673145101839,0.0572509765625,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,false,true,true,false,true,true
v1_original_intended,framing,ja,pooled_primary_models,Sanctity/Degradation,-0.1111111111111111,0,0.5063696835418333,0.09745089103411436,-1.1401754250991378,-0.31142428645369613,0.08920206423147395,0.26460799967640236,-0.21942686286812776,27,2,5,20,7,1,8,20,8,0.453125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.4486187155695546,0.7122734411438899,0.37085813820416513,0.6099759615384616,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,framing,ar,pooled_primary_models,Sanctity/Degradation,-0.5925925925925926,0,0.8883545402449347,0.17096391098207975,-3.466185285470613,-0.9440139445617493,-0.24117124062343587,0.0018481730441861632,-0.6670676692091927,27,1,12,14,13,2,5,86,5,0.00244140625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.027981386907143618,0.03662109375,0.02156201884883857,0.028483072916666668,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,true,true,false,true,true,false
v1_original_intended,framing,all,pooled_primary_models,Sanctity/Degradation,-0.2654320987654321,0,0.7205347382502675,0.056610555499693134,-4.6887386357986,-0.37722708184473247,-0.15363711568613175,0.000005827273928726839,-0.36838209828717244,162,15,51,96,66,2,475,1736,475,0.000006474402630090231,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.00030593188125815907,0.0003399061380797371,0.00020395458750543938,0.00022660409205315808,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,true,true,false,true,true,false
v1_original_intended,reasoning,hi,pooled_primary_models,Sanctity/Degradation,-0.037037037037037035,0,0.43690180920109617,0.08408179238389579,-0.440488195921603,-0.2098696365359793,0.13579556246190522,0.6632241874733458,-0.08477199283006336,27,2,3,22,5,1,6,9,6,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.7652586778538605,1,0.7254014550489719,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,bn,pooled_primary_models,Sanctity/Degradation,0.07407407407407407,0,0.4744167209018091,0.09130154050690634,0.8113124232385857,-0.1135989302313018,0.26174707837944994,0.42455154281196217,0.15613714865122832,27,4,2,21,6,1,14,7,7,0.6875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5642773670285574,0.8803353658536586,0.5715116922468721,0.9240301724137931,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,ta,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.5337605126836238,0.10272225856022761,1.4422205101855956,-0.0630004783262679,0.35929677462256415,0.16117896000788834,0.27755546659548436,27,6,2,19,8,1,27,9,9,0.2890625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.3384758160165655,0.5419921875,0.3760842400184062,0.6744791666666666,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,es,pooled_primary_models,Sanctity/Degradation,-0.1111111111111111,0,0.6405126152203485,0.12326671027227314,-0.9013878188659973,-0.36448946288041034,0.14226724065818813,0.3756566276592168,-0.1734721666221777,27,3,5,19,8,1,12,24,12,0.5625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5189992882133916,0.7670454545454546,0.5478325820030245,0.7875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,ja,pooled_primary_models,Sanctity/Degradation,0.037037037037037035,0,0.3375797890278888,0.06496726068940956,0.5700877125495691,-0.09650507985801962,0.1705791539320937,0.5735119825115529,0.1097134314340639,27,2,1,24,3,1,4,2,2,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.7084559783966242,1,0.669097312930145,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,ar,pooled_primary_models,Sanctity/Degradation,0.14814814814814814,0,0.6015175490568513,0.11576210629008567,1.2797637577266174,-0.08980426921040943,0.3861005655067057,0.21193033422528473,0.24629065000752987,27,5,2,20,7,1,21,7,7,0.359375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.39736937667240885,0.5989583333333334,0.46359760611781037,0.6987847222222222,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v1_original_intended,reasoning,all,pooled_primary_models,Sanctity/Degradation,0.043209876543209874,0,0.5149777228746186,0.04046047111162772,1.0679528773650888,-0.03669178920408103,0.12311154229050078,0.2871404512859286,0.08390630239694885,162,22,15,125,37,2,414.5,288.5,288.5,0.3494619276316371,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.4622039229650408,0.5949746408770161,0.502495789750375,0.6987847222222222,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,hi,pooled_primary_models,Care/Harm,-0.125,0,0.6123724356957945,0.125,-1,-0.3835822013023453,0.13358220130234533,0.3277158061428589,-0.20412414523193154,24,3,6,15,9,1,15,30,15,0.5078125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5135844723134356,0.7641267123287672,0.47791888395833587,0.7109375,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,bn,pooled_primary_models,Care/Harm,-0.5416666666666666,0,1.5874279625330667,0.3240323759693289,-1.6716436592062573,-1.2119787072376926,0.12864537390435937,0.10814656174485138,-0.3412228330678555,24,5,10,9,15,1,36,84,36,0.171875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2893284675184801,0.5099239864864865,0.31542747175581654,0.5951286764705882,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ta,pooled_primary_models,Care/Harm,-0.7916666666666666,0,1.7440374613713625,0.35600015605489715,-2.2237817967264806,-1.5281090987998969,-0.0552242345334365,0.03626573197742089,-0.4539275584391217,24,3,11,10,14,3,22,83,22,0.0562744140625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.1655913979094721,0.247802734375,0.21158900843988102,0.3645833333333333,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,es,pooled_primary_models,Care/Harm,-0.375,0,1.6100904646471967,0.3286583398421925,-1.1410025383200644,-1.0548815759421477,0.3048815759421476,0.2656104926976468,-0.23290616784204735,24,4,6,14,10,2,19,36,19,0.423828125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5070745769682348,0.7542703919491526,0.47791888395833587,0.6742720170454546,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ja,pooled_primary_models,Care/Harm,-0.375,0,1.6891598117304405,0.34479830272960654,-1.087592360609959,-1.0882696330010728,0.33826963300107293,0.28804145687697913,-0.2220038609702865,24,6,7,11,13,2,34,57,34,0.463134765625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5076666039124219,0.7641267123287672,0.47791888395833587,0.7047702955163043,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,ar,pooled_primary_models,Care/Harm,-0.3333333333333333,0,1.6061476099435996,0.327853507996047,-1.0167142495158306,-1.0115499877518446,0.344883321085178,0.3198659060452633,-0.20753592712754365,24,4,5,15,9,2,16,29,16,0.484375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5135844723134356,0.7641267123287672,0.47791888395833587,0.7063802083333334,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,all,pooled_primary_models,Care/Harm,-0.4236111111111111,0,1.5125575114124505,0.1260464592843709,-3.360753753149151,-0.6727661637551196,-0.17445605846710266,0.0009970187015777565,-0.2800628127624293,144,25,45,74,70,5,793,1692,793,0.006235117521484584,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.02617174091641611,0.07806951349431818,0.01744782727761074,0.09114583333333333,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),true,true,false,false,true,true,false,true,true
v2_validated_subset,framing,hi,pooled_primary_models,Care/Harm,0.16666666666666666,0,0.7613869876268811,0.15541746804005233,1.0723805294763606,-0.15483886138640238,0.4881721947197357,0.2946727822807982,0.21889875894272826,24,6,2,16,8,2,25,11,11,0.4375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5076666039124219,0.7641267123287672,0.5156773689913968,0.7151442307692307,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,bn,pooled_primary_models,Care/Harm,-0.08333333333333333,0,1.0598058340078624,0.21633195997866922,-0.3852104577684692,-0.5308500887200146,0.3641834220533479,0.7036209260467217,-0.07863075542638984,24,6,5,13,11,1,33,33,33,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.8148344237813027,1,0.8197701357328567,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,ta,pooled_primary_models,Care/Harm,-0.20833333333333334,0,1.2503622663458176,0.25522912884810073,-0.8162600181005305,-0.7363150131255078,0.3196483464588411,0.42272536104895075,-0.16661837848177175,24,3,7,14,10,2,22.5,32.5,22.5,0.615234375,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5941197492455925,0.8416193181818182,0.5788859095213467,0.76904296875,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,es,pooled_primary_models,Care/Harm,-0.4583333333333333,0,0.8836272412331316,0.18036965532036275,-2.5410778355110044,-0.8314563935004108,-0.08521027316625585,0.01825701183846662,-0.5186953411414905,24,0,7,17,7,2,0,28,0,0.015625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.11981164018993719,0.11005812900839373,0.0912850591923331,0.09114583333333333,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,true,true
v2_validated_subset,framing,ja,pooled_primary_models,Care/Harm,0.125,0,0.6123724356957945,0.125,1,-0.13358220130234533,0.3835822013023453,0.3277158061428589,0.20412414523193154,24,4,2,18,6,1,15,6,6,0.53125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5135844723134356,0.7641267123287672,0.5213660552272755,0.7151442307692307,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,ar,pooled_primary_models,Care/Harm,-0.25,0,0.7372097807744856,0.15048231635721152,-1.6613247725836149,-0.5612963889657894,0.06129638896578943,0.11022036857846862,-0.3391164991562634,24,2,6,16,8,2,7,29,7,0.171875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.2893284675184801,0.5099239864864865,0.25718086001642676,0.4189860026041667,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,framing,all,pooled_primary_models,Care/Harm,-0.11805555555555555,0,0.9198398141009574,0.07665331784174645,-1.540123231185968,-0.269575570878718,0.0334644597676069,0.1257402416706892,-0.12834360259883068,144,21,29,94,50,4,514,761,514,0.21289803858087808,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.32201769208347236,0.5602134146341463,0.2750567786546326,0.4657144593956708,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,hi,pooled_primary_models,Care/Harm,0.08333333333333333,0,0.5835920751217648,0.1191252334983594,0.6995439243733445,-0.16309598753596,0.3297626542026266,0.4912272483764042,0.14279380561489988,24,5,3,16,8,1,22.5,13.5,13.5,0.7265625,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.6367760627101536,0.9418402777777778,0.6367760627101536,0.9418402777777778,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,bn,pooled_primary_models,Care/Harm,0.08333333333333333,0,0.5036101551853349,0.10279899245732688,0.8106434833777775,-0.1293225847568969,0.2959892514235635,0.4258794295721371,0.16547190813232432,24,4,2,18,6,1,14,7,7,0.6875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5941197492455925,0.90234375,0.5962312014009918,0.9254807692307693,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ta,pooled_primary_models,Care/Harm,0.20833333333333334,0,0.9315329426211432,0.19014836566792676,1.09563567691749,-0.18501853041431313,0.6016851970809798,0.2845787894309679,0.2236456960363913,24,2,1,21,3,0,5,1,1,0.5,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5076666039124219,0.7641267123287672,0.502495789750375,0.8451704545454546,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,es,pooled_primary_models,Care/Harm,-0.20833333333333334,0,0.9315329426211432,0.19014836566792676,-1.09563567691749,-0.6016851970809798,0.18501853041431313,0.2845787894309679,-0.2236456960363913,24,2,4,18,6,1,6,15,6,0.53125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.5076666039124219,0.7641267123287672,0.502495789750375,0.8451704545454546,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ja,pooled_primary_models,Care/Harm,0.3333333333333333,0,0.701964118163034,0.14328782560351588,2.3263199921511983,0.03691988241826377,0.6297467842484028,0.02917115235530443,0.47485807993381696,24,7,1,16,8,2,32.5,3.5,3.5,0.0546875,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.16270359026123005,0.247802734375,0.14585576177652215,0.2392578125,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,reasoning,ar,pooled_primary_models,Care/Harm,0.25,0,0.4423258684646914,0.09028938981432691,2.7688746209726913,0.06322216662052632,0.4367778333794737,0.010922496295949102,0.565194165260439,24,6,0,18,6,1,21,0,0,0.03125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.09557184258955465,0.19301470588235295,0.08170821358930418,0.15625,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,true,true,false,false,false,false,false,false
v2_validated_subset,reasoning,all,pooled_primary_models,Care/Harm,0.125,0,0.7181464096786014,0.05984553413988345,2.0887105745906447,0.006703799584790629,0.24329620041520938,0.03850614706718636,0.17405921454922038,144,26,11,107,37,3,501.5,201.5,201.5,0.015722589858341962,exact_two_sided_sign_permutation_dynamic_programming,true,,,0.16846439341894034,0.11005812900839373,0.16846439341894032,0.09171510750699478,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,true,true
v2_validated_subset,language,hi,pooled_primary_models,Loyalty/Betrayal,0.20833333333333334,0,0.7210600087592464,0.14718575794891023,1.4154449196480552,-0.0961436049929337,0.5128102716596004,0.1703369107435293,0.2889264843460393,24,4,1,19,5,1,12.5,2.5,2.5,0.3125,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.37261199225147035,0.65625,0.37261199225147035,0.6030947142010632,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
v2_validated_subset,language,bn,pooled_primary_models,Loyalty/Betrayal,-0.041666666666666664,0,0.5500329370901872,0.11227500313294322,-0.3711125852058963,-0.27392520635742007,0.19059187302408676,0.7139501617893318,-0.07575303923996593,24,2,2,20,4,1,4,6,4,1,exact_two_sided_sign_permutation_enumerated_by_dynamic_programming,true,,,0.8148344237813027,1,0.8217327298195352,1,105 tests within analysis version (3 effects x 7 language levels x 5 foundations),35 tests within analysis version and effect type (7 language levels x 5 foundations),false,false,false,false,false,false,false,false,false
