analysis_version,effect_type,language,model_key,mft_foundation,scenario_clusters,paired_observations,bootstrap_iterations,bootstrap_seed,bootstrap_mean,bootstrap_ci_lower,bootstrap_ci_upper,bootstrap_interval_crosses_zero,proportion_above_zero,proportion_below_zero
v2_validated_subset,language,ta,pooled_primary_models,Fairness/Cheating,9,27,10000,20260886,-0.039066666666664855,-0.37037037037037035,0.25925925925925924,true,0.3624,0.6376
v2_validated_subset,language,es,pooled_primary_models,Fairness/Cheating,9,27,10000,20260887,0.10932222222221856,-0.07407407407407407,0.3333333333333333,true,0.8074,0.1926
v2_validated_subset,language,ja,pooled_primary_models,Fairness/Cheating,9,27,10000,20260888,-0.3327703703703359,-0.5185185185185185,-0.14814814814814814,false,0,1
v2_validated_subset,language,ar,pooled_primary_models,Fairness/Cheating,9,27,10000,20260889,-0.2583555555555687,-0.5555555555555556,0.0009259259259124519,true,0.025,0.975
v2_validated_subset,language,all,pooled_primary_models,Fairness/Cheating,9,162,10000,20260890,-0.06800802469135714,-0.2654320987654321,0.12345679012345678,true,0.2395,0.7605
v2_validated_subset,framing,hi,pooled_primary_models,Fairness/Cheating,9,27,10000,20260891,-0.2596888888889021,-0.5185185185185185,0,true,0.021,0.979
v2_validated_subset,framing,bn,pooled_primary_models,Fairness/Cheating,9,27,10000,20260892,-0.29807407407405756,-0.5925925925925926,0,true,0,1
v2_validated_subset,framing,ta,pooled_primary_models,Fairness/Cheating,9,27,10000,20260893,-0.40589629629629087,-0.9259259259259259,0.037037037037037035,true,0.0267,0.9733
v2_validated_subset,framing,es,pooled_primary_models,Fairness/Cheating,9,27,10000,20260894,-0.5179518518518822,-0.7777777777777778,-0.2222222222222222,false,0,1
v2_validated_subset,framing,ja,pooled_primary_models,Fairness/Cheating,9,27,10000,20260895,0.14722962962962896,-0.18518518518518517,0.5185185185185185,true,0.7654,0.2346
v2_validated_subset,framing,ar,pooled_primary_models,Fairness/Cheating,9,27,10000,20260896,-0.40854074074073315,-1.0740740740740742,0.25925925925925924,true,0.1086,0.8914
v2_validated_subset,framing,all,pooled_primary_models,Fairness/Cheating,9,162,10000,20260897,-0.289899999999999,-0.37037037037037035,-0.18518518518518517,false,0,1
v2_validated_subset,reasoning,hi,pooled_primary_models,Fairness/Cheating,9,27,10000,20260898,0.03744074074074097,-0.14814814814814814,0.2962962962962963,true,0.529,0.471
v2_validated_subset,reasoning,bn,pooled_primary_models,Fairness/Cheating,9,27,10000,20260899,0.0364518518518524,-0.07407407407407407,0.14814814814814814,true,0.6101,0.3899
v2_validated_subset,reasoning,ta,pooled_primary_models,Fairness/Cheating,9,27,10000,20260900,0.11148148148147784,-0.1111111111111111,0.3333333333333333,true,0.8093,0.1907
v2_validated_subset,reasoning,es,pooled_primary_models,Fairness/Cheating,9,27,10000,20260901,-0.18472592592590967,-0.37037037037037035,0.07407407407407407,true,0.0529,0.9471
v2_validated_subset,reasoning,ja,pooled_primary_models,Fairness/Cheating,9,27,10000,20260902,0.33321111111109525,0.18518518518518517,0.48148148148148145,false,1,0
v2_validated_subset,reasoning,ar,pooled_primary_models,Fairness/Cheating,9,27,10000,20260903,0.4433703703703618,0.18518518518518517,0.7037037037037037,false,0.9991,0.0009
v2_validated_subset,reasoning,all,pooled_primary_models,Fairness/Cheating,9,162,10000,20260904,0.12972037037036682,0,0.2716049382716049,true,0.9722,0.0278
v2_validated_subset,language,hi,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260905,0.1487703703703762,-0.037037037037037035,0.3333333333333333,true,0.9228,0.0772
v2_validated_subset,language,bn,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260906,0.14912222222221364,-0.1111111111111111,0.4074074074074074,true,0.8218,0.1782
v2_validated_subset,language,ta,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260907,-0.14768518518516827,-0.3333333333333333,0.037037037037037035,true,0.0329,0.9671
v2_validated_subset,language,es,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260908,-0.07325185185184621,-0.3333333333333333,0.25925925925925924,true,0.2647,0.7353
v2_validated_subset,language,ja,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260909,0.037074074074074724,-0.2222222222222222,0.3333333333333333,true,0.5479,0.4521
v2_validated_subset,language,ar,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260910,0.18248148148148316,-0.14814814814814814,0.5555555555555556,true,0.8001,0.1999
v2_validated_subset,language,all,pooled_primary_models,Sanctity/Degradation,9,162,10000,20260911,0.04919444444444441,-0.14814814814814814,0.2654320987654321,true,0.6527,0.3473
v2_validated_subset,framing,hi,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260912,-0.00013333333333226437,-0.2222222222222222,0.2962962962962963,true,0.4041,0.5959
v2_validated_subset,framing,bn,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260913,-0.22093703703704914,-0.5925925925925926,0.14814814814814814,true,0.1028,0.8972
v2_validated_subset,framing,ta,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260914,-0.18566666666664702,-0.4074074074074074,0,true,0.0234,0.9766
v2_validated_subset,framing,es,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260915,-0.48130000000000456,-0.8888888888888888,-0.1111111111111111,false,0.002,0.998
v2_validated_subset,framing,ja,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260916,-0.11207777777778015,-0.3333333333333333,0.07407407407407407,true,0.1038,0.8962
v2_validated_subset,framing,ar,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260917,-0.5955000000000348,-1.1111111111111112,-0.18518518518518517,false,0,1
v2_validated_subset,framing,all,pooled_primary_models,Sanctity/Degradation,9,162,10000,20260918,-0.26662901234567915,-0.47530864197530864,-0.07407407407407407,false,0.0031,0.9969
v2_validated_subset,reasoning,hi,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260919,-0.03723333333333098,-0.14814814814814814,0.07407407407407407,true,0.1811,0.8189
v2_validated_subset,reasoning,bn,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260920,0.07508148148148074,-0.07407407407407407,0.2222222222222222,true,0.7923,0.2077
v2_validated_subset,reasoning,ta,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260921,0.14866666666667291,-0.037037037037037035,0.3333333333333333,true,0.9241,0.0759
v2_validated_subset,reasoning,es,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260922,-0.11021111111111057,-0.37037037037037035,0.1111111111111111,true,0.1524,0.8476
v2_validated_subset,reasoning,ja,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260923,0.03819629629629664,-0.07407407407407407,0.14814814814814814,true,0.6227,0.3773
v2_validated_subset,reasoning,ar,pooled_primary_models,Sanctity/Degradation,9,27,10000,20260924,0.14845185185185725,0.037037037037037035,0.2962962962962963,false,0.9761,0.0239
v2_validated_subset,reasoning,all,pooled_primary_models,Sanctity/Degradation,9,162,10000,20260925,0.04275740740740832,-0.037037037037037035,0.12345679012345678,true,0.8306,0.1694
v3_human_scenario_majority,language,hi,pooled_primary_models,Care/Harm,11,33,10000,20260926,0.031063636363636016,-0.24242424242424243,0.30303030303030304,true,0.5472,0.4528
v3_human_scenario_majority,language,bn,pooled_primary_models,Care/Harm,11,33,10000,20260927,-0.36317575757576825,-1.1818181818181819,0.21212121212121213,true,0.1616,0.8384
v3_human_scenario_majority,language,ta,pooled_primary_models,Care/Harm,11,33,10000,20260928,-0.5169333333332287,-1.3636363636363635,0.12121212121212122,true,0.0646,0.9354
v3_human_scenario_majority,language,es,pooled_primary_models,Care/Harm,11,33,10000,20260929,-0.24426969696972023,-1.0303030303030303,0.24242424242424243,true,0.3236,0.6764
v3_human_scenario_majority,language,ja,pooled_primary_models,Care/Harm,11,33,10000,20260930,-0.2105424242424345,-1.0909090909090908,0.36363636363636365,true,0.332,0.668
v3_human_scenario_majority,language,ar,pooled_primary_models,Care/Harm,11,33,10000,20260931,-0.12233030303030626,-1,0.45454545454545453,true,0.3965,0.6035
v3_human_scenario_majority,language,all,pooled_primary_models,Care/Harm,11,198,10000,20260932,-0.23432373737373838,-0.9191919191919192,0.23737373737373738,true,0.257,0.743
v3_human_scenario_majority,framing,hi,pooled_primary_models,Care/Harm,11,33,10000,20260933,0.029784848484848823,-0.30303030303030304,0.3939393939393939,true,0.5217,0.4783
v3_human_scenario_majority,framing,bn,pooled_primary_models,Care/Harm,11,33,10000,20260934,0.061160606060605166,-0.36363636363636365,0.3939393939393939,true,0.6196,0.3804
v3_human_scenario_majority,framing,ta,pooled_primary_models,Care/Harm,11,33,10000,20260935,-0.15024545454544885,-0.45454545454545453,0.12121212121212122,true,0.113,0.887
v3_human_scenario_majority,framing,es,pooled_primary_models,Care/Harm,11,33,10000,20260936,-0.39345757575760404,-0.7272727272727273,-0.12121212121212122,false,0,1
v3_human_scenario_majority,framing,ja,pooled_primary_models,Care/Harm,11,33,10000,20260937,-0.028475757575757085,-0.3333333333333333,0.3333333333333333,true,0.384,0.616
v3_human_scenario_majority,framing,ar,pooled_primary_models,Care/Harm,11,33,10000,20260938,-0.33241515151515894,-0.6060606060606061,-0.030303030303030304,false,0.0101,0.9899
v3_human_scenario_majority,framing,all,pooled_primary_models,Care/Harm,11,198,10000,20260939,-0.13573686868686277,-0.2474747474747475,-0.015151515151515152,false,0.0134,0.9866
v3_human_scenario_majority,reasoning,hi,pooled_primary_models,Care/Harm,11,33,10000,20260940,0.03047272727272769,-0.15151515151515152,0.18181818181818182,true,0.5807,0.4193
v3_human_scenario_majority,reasoning,bn,pooled_primary_models,Care/Harm,11,33,10000,20260941,0.12122727272726593,0,0.24242424242424243,true,0.9446,0.0554
v3_human_scenario_majority,reasoning,ta,pooled_primary_models,Care/Harm,11,33,10000,20260942,0.11899393939393947,-0.06060606060606061,0.3939393939393939,true,0.7704,0.2296
v3_human_scenario_majority,reasoning,es,pooled_primary_models,Care/Harm,11,33,10000,20260943,-0.15029999999999433,-0.45454545454545453,0.12121212121212122,true,0.118,0.882
v3_human_scenario_majority,reasoning,ja,pooled_primary_models,Care/Harm,11,33,10000,20260944,0.30203636363635084,0.09090909090909091,0.5454545454545454,false,0.9957,0.0043
v3_human_scenario_majority,reasoning,ar,pooled_primary_models,Care/Harm,11,33,10000,20260945,0.1517939393939307,0,0.30303030303030304,true,0.959,0.041
v3_human_scenario_majority,reasoning,all,pooled_primary_models,Care/Harm,11,198,10000,20260946,0.09661666666666233,0.010101010101010102,0.18686868686868688,false,0.9879,0.0121
v3_human_scenario_majority,language,hi,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260947,0.18164545454545064,-0.030303030303030304,0.48484848484848486,true,0.9067,0.0933
v3_human_scenario_majority,language,bn,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260948,-0.06057878787878086,-0.24242424242424243,0.09090909090909091,true,0.1802,0.8198
v3_human_scenario_majority,language,ta,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260949,-0.2126727272727282,-0.5151515151515151,0.06060606060606061,true,0.0621,0.9379
v3_human_scenario_majority,language,es,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260950,-0.12054848484846152,-0.3333333333333333,0.030303030303030304,true,0.0642,0.9358
v3_human_scenario_majority,language,ja,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260951,0.032593939393939474,-0.24242424242424243,0.36363636363636365,true,0.5227,0.4773
v3_human_scenario_majority,language,ar,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260952,0.060784848484849184,-0.24242424242424243,0.36363636363636365,true,0.5978,0.4022
v3_human_scenario_majority,language,all,pooled_primary_models,Loyalty/Betrayal,11,198,10000,20260953,-0.019413636363635727,-0.10606060606060606,0.07575757575757576,true,0.3107,0.6893
v3_human_scenario_majority,framing,hi,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260954,-0.3042151515150889,-0.5151515151515151,-0.12121212121212122,false,0,1
v3_human_scenario_majority,framing,bn,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260955,-0.0002030303030299113,-0.21212121212121213,0.21212121212121213,true,0.4375,0.5625
v3_human_scenario_majority,framing,ta,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260956,0.3050212121212051,-0.030303030303030304,0.7575757575757576,true,0.929,0.071
v3_human_scenario_majority,framing,es,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260957,-0.09100909090909363,-0.5454545454545454,0.3333333333333333,true,0.3131,0.6869
v3_human_scenario_majority,framing,ja,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260958,0.21307878787878648,-0.30303030303030304,0.8484848484848485,true,0.7379,0.2621
v3_human_scenario_majority,framing,ar,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260959,0.08915454545454427,-0.24242424242424243,0.3939393939393939,true,0.6807,0.3193
v3_human_scenario_majority,framing,all,pooled_primary_models,Loyalty/Betrayal,11,198,10000,20260960,0.03722272727272693,-0.19696969696969696,0.2777777777777778,true,0.6131,0.3869
v3_human_scenario_majority,reasoning,hi,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260961,-0.030242424242422634,-0.2727272727272727,0.18181818181818182,true,0.3644,0.6356
v3_human_scenario_majority,reasoning,bn,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260962,0.21269393939393344,0,0.45454545454545453,true,0.9659,0.0341
v3_human_scenario_majority,reasoning,ta,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260963,-0.1228030303030297,-0.48484848484848486,0.18181818181818182,true,0.2235,0.7765
v3_human_scenario_majority,reasoning,es,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260964,-0.060515151515141544,-0.15151515151515152,0,true,0,1
v3_human_scenario_majority,reasoning,ja,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260965,0.15251818181817295,0,0.3333333333333333,true,0.9448,0.0552
v3_human_scenario_majority,reasoning,ar,pooled_primary_models,Loyalty/Betrayal,11,33,10000,20260966,-0.09038181818182982,-0.2727272727272727,0,true,0,1
v3_human_scenario_majority,reasoning,all,pooled_primary_models,Loyalty/Betrayal,11,198,10000,20260967,0.010259595959596187,-0.07575757575757576,0.10606060606060606,true,0.5524,0.4476
v3_human_scenario_majority,language,hi,pooled_primary_models,Authority/Subversion,5,15,10000,20260968,0.8004733333333172,0.4,1.4,false,1,0
v3_human_scenario_majority,language,bn,pooled_primary_models,Authority/Subversion,5,15,10000,20260969,0.5338933333333247,0.3333333333333333,0.9333333333333333,false,1,0
v3_human_scenario_majority,language,ta,pooled_primary_models,Authority/Subversion,5,15,10000,20260970,-0.06605333333333464,-0.4,0.2,true,0.2748,0.7252
v3_human_scenario_majority,language,es,pooled_primary_models,Authority/Subversion,5,15,10000,20260971,0.4644533333333221,0.06666666666666667,0.9333333333333333,false,0.989,0.011
v3_human_scenario_majority,language,ja,pooled_primary_models,Authority/Subversion,5,15,10000,20260972,0.26740666666666835,-0.06666666666666667,0.5333333333333333,true,0.9483,0.0517
v3_human_scenario_majority,language,ar,pooled_primary_models,Authority/Subversion,5,15,10000,20260973,0.4713199999999727,0,0.9333333333333333,true,0.9588,0.0412
v3_human_scenario_majority,language,all,pooled_primary_models,Authority/Subversion,5,90,10000,20260974,0.4098711111111148,0.18888888888888888,0.7444444444444445,false,1,0
v3_human_scenario_majority,framing,hi,pooled_primary_models,Authority/Subversion,5,15,10000,20260975,-0.3249333333333506,-1.3333333333333333,0.6666666666666666,true,0.1437,0.8563
v3_human_scenario_majority,framing,bn,pooled_primary_models,Authority/Subversion,5,15,10000,20260976,-0.13356666666666409,-0.26666666666666666,0,true,0,1
v3_human_scenario_majority,framing,ta,pooled_primary_models,Authority/Subversion,5,15,10000,20260977,0.1984599999999951,-0.3333333333333333,0.8,true,0.6948,0.3052
v3_human_scenario_majority,framing,es,pooled_primary_models,Authority/Subversion,5,15,10000,20260978,-0.5986733333332945,-1.1333333333333333,-0.06666666666666667,false,0,1
v3_human_scenario_majority,framing,ja,pooled_primary_models,Authority/Subversion,5,15,10000,20260979,-0.06810666666667003,-0.6,0.6666666666666666,true,0.3351,0.6649
v3_human_scenario_majority,framing,ar,pooled_primary_models,Authority/Subversion,5,15,10000,20260980,0.4039266666666622,-0.6666666666666666,1.6666666666666667,true,0.7215,0.2785
v3_human_scenario_majority,framing,all,pooled_primary_models,Authority/Subversion,5,90,10000,20260981,-0.08952666666667207,-0.5333333333333333,0.35555555555555557,true,0.3557,0.6443
v3_human_scenario_majority,reasoning,hi,pooled_primary_models,Authority/Subversion,5,15,10000,20260982,-0.4009066666666863,-1,0.2,true,0.0871,0.9129
v3_human_scenario_majority,reasoning,bn,pooled_primary_models,Authority/Subversion,5,15,10000,20260983,-0.33384666666671137,-0.5333333333333333,-0.13333333333333333,false,0,1
v3_human_scenario_majority,reasoning,ta,pooled_primary_models,Authority/Subversion,5,15,10000,20260984,0.0652866666666664,-0.4,0.6,true,0.5365,0.4635
v3_human_scenario_majority,reasoning,es,pooled_primary_models,Authority/Subversion,5,15,10000,20260985,-0.5999933333333216,-0.8,-0.4,false,0,1
v3_human_scenario_majority,reasoning,ja,pooled_primary_models,Authority/Subversion,5,15,10000,20260986,0.20057333333333344,0.06666666666666667,0.3333333333333333,false,0.9898,0.0102
v3_human_scenario_majority,reasoning,ar,pooled_primary_models,Authority/Subversion,5,15,10000,20260987,-0.3988266666667028,-0.7333333333333333,-0.06666666666666667,false,0,1
v3_human_scenario_majority,reasoning,all,pooled_primary_models,Authority/Subversion,5,90,10000,20260988,-0.24437222222222427,-0.4222222222222222,-0.06666666666666667,false,0,1
v3_human_scenario_majority,language,hi,pooled_primary_models,Fairness/Cheating,10,30,10000,20260989,-0.03352666666666717,-0.26666666666666666,0.16666666666666666,true,0.3273,0.6727
v3_human_scenario_majority,language,bn,pooled_primary_models,Fairness/Cheating,10,30,10000,20260990,0.1001633333333337,-0.1,0.3333333333333333,true,0.7498,0.2502
v3_human_scenario_majority,language,ta,pooled_primary_models,Fairness/Cheating,10,30,10000,20260991,-0.0663566666666664,-0.3333333333333333,0.2,true,0.2798,0.7202
v3_human_scenario_majority,language,es,pooled_primary_models,Fairness/Cheating,10,30,10000,20260992,0.06680333333333334,-0.13333333333333333,0.26666666666666666,true,0.6786,0.3214
v3_human_scenario_majority,language,ja,pooled_primary_models,Fairness/Cheating,10,30,10000,20260993,-0.3341300000000096,-0.5,-0.16666666666666666,false,0,1
v3_human_scenario_majority,language,ar,pooled_primary_models,Fairness/Cheating,10,30,10000,20260994,-0.2656833333332596,-0.5333333333333333,0,true,0.0167,0.9833
v3_human_scenario_majority,language,all,pooled_primary_models,Fairness/Cheating,10,180,10000,20260995,-0.0894444444444452,-0.26666666666666666,0.08888888888888889,true,0.1557,0.8443
v3_human_scenario_majority,framing,hi,pooled_primary_models,Fairness/Cheating,10,30,10000,20260996,-0.1987900000000092,-0.4666666666666667,0.06666666666666667,true,0.0525,0.9475
v3_human_scenario_majority,framing,bn,pooled_primary_models,Fairness/Cheating,10,30,10000,20260997,-0.26906666666659984,-0.6,0,true,0,1
v3_human_scenario_majority,framing,ta,pooled_primary_models,Fairness/Cheating,10,30,10000,20260998,-0.36664666666667345,-0.8333333333333334,0.03333333333333333,true,0.0287,0.9713
v3_human_scenario_majority,framing,es,pooled_primary_models,Fairness/Cheating,10,30,10000,20260999,-0.46861333333333316,-0.7333333333333333,-0.2,false,0,1
v3_human_scenario_majority,framing,ja,pooled_primary_models,Fairness/Cheating,10,30,10000,20261000,0.13228333333333442,-0.1341666666666659,0.4666666666666667,true,0.764,0.236
v3_human_scenario_majority,framing,ar,pooled_primary_models,Fairness/Cheating,10,30,10000,20261001,-0.336283333333345,-0.9666666666666667,0.26666666666666666,true,0.1339,0.8661
v3_human_scenario_majority,framing,all,pooled_primary_models,Fairness/Cheating,10,180,10000,20261002,-0.25048444444444906,-0.35,-0.13333333333333333,false,0.0001,0.9999
v3_human_scenario_majority,reasoning,hi,pooled_primary_models,Fairness/Cheating,10,30,10000,20261003,0.03367999999999993,-0.13333333333333333,0.26666666666666666,true,0.5274,0.4726
v3_human_scenario_majority,reasoning,bn,pooled_primary_models,Fairness/Cheating,10,30,10000,20261004,0.034086666666665516,-0.06666666666666667,0.13333333333333333,true,0.6235,0.3765
v3_human_scenario_majority,reasoning,ta,pooled_primary_models,Fairness/Cheating,10,30,10000,20261005,0.10114000000000241,-0.06666666666666667,0.3,true,0.8151,0.1849
v3_human_scenario_majority,reasoning,es,pooled_primary_models,Fairness/Cheating,10,30,10000,20261006,-0.1331800000000031,-0.3333333333333333,0.1,true,0.1038,0.8962
v3_human_scenario_majority,reasoning,ja,pooled_primary_models,Fairness/Cheating,10,30,10000,20261007,0.3348699999999921,0.2,0.4666666666666667,false,1,0
v3_human_scenario_majority,reasoning,ar,pooled_primary_models,Fairness/Cheating,10,30,10000,20261008,0.43384666666667654,0.2,0.6666666666666666,false,0.9999,0.0001
v3_human_scenario_majority,reasoning,all,pooled_primary_models,Fairness/Cheating,10,180,10000,20261009,0.13318388888888877,0.016666666666666666,0.25555555555555554,false,0.9853,0.0147
v3_human_scenario_majority,language,hi,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261010,0.14754814814815367,-0.037037037037037035,0.3333333333333333,true,0.9227,0.0773
v3_human_scenario_majority,language,bn,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261011,0.14917407407406655,-0.1111111111111111,0.4074074074074074,true,0.8184,0.1816
v3_human_scenario_majority,language,ta,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261012,-0.1485666666666491,-0.3333333333333333,0.037037037037037035,true,0.0316,0.9684
v3_human_scenario_majority,language,es,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261013,-0.07364444444444009,-0.3333333333333333,0.25925925925925924,true,0.2681,0.7319
v3_human_scenario_majority,language,ja,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261014,0.036555555555556,-0.2222222222222222,0.3333333333333333,true,0.5465,0.4535
v3_human_scenario_majority,language,ar,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261015,0.18534444444444584,-0.14814814814814814,0.5925925925925926,true,0.8037,0.1963
v3_human_scenario_majority,language,all,pooled_primary_models,Sanctity/Degradation,9,162,10000,20261016,0.049610493827160575,-0.1419753086419753,0.2716049382716049,true,0.6475,0.3525
v3_human_scenario_majority,framing,hi,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261017,0.00015925925926046143,-0.2222222222222222,0.2962962962962963,true,0.4035,0.5965
v3_human_scenario_majority,framing,bn,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261018,-0.22231111111112392,-0.5925925925925926,0.14814814814814814,true,0.1052,0.8948
v3_human_scenario_majority,framing,ta,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261019,-0.18497407407405472,-0.4074074074074074,0.037037037037037035,true,0.0265,0.9735
v3_human_scenario_majority,framing,es,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261020,-0.48147777777778167,-0.8888888888888888,-0.1111111111111111,false,0.0011,0.9989
v3_human_scenario_majority,framing,ja,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261021,-0.1100444444444468,-0.3333333333333333,0.07407407407407407,true,0.1111,0.8889
v3_human_scenario_majority,framing,ar,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261022,-0.5922407407407755,-1.1111111111111112,-0.18518518518518517,false,0,1
v3_human_scenario_majority,framing,all,pooled_primary_models,Sanctity/Degradation,9,162,10000,20261023,-0.2665956790123472,-0.48148148148148145,-0.06790123456790123,false,0.0019,0.9981
v3_human_scenario_majority,reasoning,hi,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261024,-0.03631111111110915,-0.14814814814814814,0.07407407407407407,true,0.185,0.815
v3_human_scenario_majority,reasoning,bn,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261025,0.0735592592592585,-0.07407407407407407,0.2222222222222222,true,0.7878,0.2122
v3_human_scenario_majority,reasoning,ta,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261026,0.1476888888888948,-0.037037037037037035,0.3333333333333333,true,0.9225,0.0775
v3_human_scenario_majority,reasoning,es,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261027,-0.1115888888888891,-0.37037037037037035,0.1111111111111111,true,0.1507,0.8493
v3_human_scenario_majority,reasoning,ja,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261028,0.03701481481481527,-0.07407407407407407,0.14814814814814814,true,0.6165,0.3835
v3_human_scenario_majority,reasoning,ar,pooled_primary_models,Sanctity/Degradation,9,27,10000,20261029,0.14763703703704137,0.037037037037037035,0.2962962962962963,false,0.9768,0.0232
v3_human_scenario_majority,reasoning,all,pooled_primary_models,Sanctity/Degradation,9,162,10000,20261030,0.043386419753087435,-0.037037037037037035,0.12345679012345678,true,0.8363,0.1637
